hour,is_weekend,sin_hour,cos_hour,lag_1,lag_12,lag_24,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24,roll_mean_48,roll_std_48,power_factor,reactive_power,voltage
0.0,-0.08208426865939139,0.0,0.0,0.12676208210156156,0.009441928817143733,0.01840505351254909,0.21097545294453532,0.001774450574267007,0.12406522879810071,-0.0005331532480142464,0.044508015494705955,0.0287200984941496,0.05165971801149866,0.04553784309836048,0.7939606199277311,0.1680768315597588,-0.03688449275960985
0.0,-0.0796845780025551,0.0,0.0,0.12218347992395744,0.013104790812356252,0.02149290017980479,0.21243216714836594,0.0027957332722973707,0.12847972045665554,-0.0007177962458134788,0.04569031163949375,0.030490826166805565,0.05040494231137648,0.04566352366058481,0.7908068008415056,0.15993191963099063,-0.03700149632001784
0.0,-0.07973571163066777,0.0,0.0,0.11156067050111386,0.012174639763458348,0.020172539700696195,0.20796341870519866,0.0020481175782871472,0.12606167126894144,-0.00040933003503907647,0.0361526810300643,0.027528754044847795,0.051581997214472,0.04780354040918528,0.7909192256389375,0.16301807218104822,-0.03608094952402815
0.0,-0.07990713820450068,0.0,0.0,0.11030933651449029,0.011984689872626048,0.01741472822329009,0.21013567665456986,0.0008956909094215217,0.12199414111160613,-0.001476313233436203,0.03109793860186178,0.026488889250891462,0.051850393054381924,0.048974558263879135,0.7969776858441392,0.17810371575641676,-0.03701333646737034
0.0,-0.08186994916885297,0.0,0.0,0.12055139652853072,0.012049564979734152,0.019542344460295704,0.2106326093983979,0.001003279907883528,0.13040246724165214,-0.002068027480869221,0.0317817104110502,0.025656585314498288,0.052183498893301865,0.04958998377518743,0.8017768355562804,0.203453291560441,-0.038452390033340014
0.0,0.1840041510149129,0.0,0.0,0.12473002661785024,0.012879128971078402,0.014733045881315639,0.2388114072989946,0.00047353149874723114,0.15742471645800246,0.0037291087140456846,0.04217274096716706,0.030153244990099855,0.0630535111502875,0.05871938965207676,0.7766098682782413,0.20580374854982886,-0.046406641444545954
0.0,0.18092620661002268,0.0,0.0,0.1243589154899763,0.014212531368633322,0.011839841624808438,0.22917012362704245,-0.002123544037795265,0.1552815170693644,0.003152019801912536,0.04043568039879896,0.02858461530472457,0.060824897064618196,0.06090402855560829,0.7728847867947356,0.20821264004564785,-0.047154195556839945
0.0,-0.08221537040322933,0.0,0.0,0.11626963579534931,0.009835063070420346,0.020775140910012292,0.20809637055139826,0.0006603197964512875,0.12328729978711366,-0.0015715450874014872,0.030459799121609562,0.02737056336987698,0.05105479719543408,0.05107458167122405,0.7968806070031468,0.2025796885054191,-0.03827117313313743
0.0,-0.0821337493238985,0.0,0.0,0.11537171490363608,0.010789026318879666,0.02241275596219619,0.2110646251384026,0.0006744140465931155,0.1243184507330685,-0.0007937811808070009,0.031182140650178648,0.027344613411703984,0.052307113230309024,0.04928488479630718,0.7970920869760015,0.20339918847698502,-0.03724041401375994
0.0,-0.08327367894407764,0.0,0.0,0.12031577549211633,0.010882049427955757,0.020133119474170697,0.20837416120703534,-0.0030592686562312837,0.11896113509115046,-0.0033267202013775024,0.029182530248732515,0.02911072922086526,0.05227313292295066,0.047449439100523495,0.7871893974602521,0.17695838154889365,-0.03578813331890247
